annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;ntop;npop;prev;niveau_prioritaire;libelle_classe_age;libelle_sexe;tri
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;44;55;;4890;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;44;57;;26040;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;44;8;;7120;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;52;44;10;41390;0.034;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;52;72;;15280;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;52;85;;16910;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;53;22;;15200;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;53;35;;32750;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;75;17;;16040;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;75;33;20;46400;0.045;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;75;87;;8920;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;75;999;80;155260;0.049;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;31;20;43160;0.035;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;32;;4240;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;34;20;32610;0.049;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;65;;5960;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;66;;11670;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;81;;9840;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;82;;6740;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;9;;3620;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;76;999;60;158440;0.037;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;84;1;;16340;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;84;74;;20820;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;84;999;70;222430;0.031;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;93;13;20;57640;0.042;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;93;999;60;135420;0.047;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;94;2B;;3730;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;94;999;;7100;;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;1;99;999;730;1821490;0.04;2,3;de 20 à 24 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;1;971;;10170;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;3;973;;6690;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;4;974;;28850;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;11;77;30;44010;0.061;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;11;78;30;44870;0.06;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;11;93;20;50870;0.035;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;11;95;30;39660;0.073;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;11;999;210;382690;0.055;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;24;18;;7330;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;24;28;20;11200;0.152;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;24;36;;5100;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;24;41;;8210;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;27;58;;4490;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;27;70;;5860;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;27;90;;3820;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;28;14;20;20610;0.102;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;28;76;20;37860;0.063;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;32;80;10;16990;0.071;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;44;52;;4290;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;44;55;;4590;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;44;68;;20820;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;52;53;;8730;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;52;72;20;16190;0.099;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;52;85;10;17640;0.074;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;52;999;80;111670;0.067;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;53;35;10;34880;0.037;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;53;56;;19780;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;75;40;;10400;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;75;47;;8280;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;75;64;;17840;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;75;86;10;13830;0.087;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;75;999;90;163390;0.053;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;76;12;;6420;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;76;34;20;36720;0.044;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;76;46;;3600;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;76;48;;1730;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;76;81;;9840;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;1;;17080;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;15;;3090;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;26;;13770;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;3;;8130;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;63;20;19210;0.094;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;69;20;66500;0.033;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;7;;7980;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;73;;11610;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;84;74;;21870;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;93;83;20;28460;0.06;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;93;84;;16070;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;2;94;2A;;3430;;2,3;de 20 à 24 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;1;971;;19030;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;2;972;;17250;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;2;999;;17250;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;3;973;;11540;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;4;974;;54650;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;4;999;;54650;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;6;976;;5640;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;6;999;;5640;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;11;75;70;127750;0.051;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;11;92;40;91750;0.044;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;11;93;40;95480;0.037;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;11;94;30;81310;0.042;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;11;95;40;75170;0.052;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;24;18;;14480;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;24;41;;16040;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;24;45;10;36680;0.035;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;27;25;30;31910;0.078;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;27;39;;13160;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;27;70;;11620;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;27;71;20;26340;0.084;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;28;50;30;25420;0.098;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;28;999;130;182420;0.07;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;32;2;30;28210;0.089;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;44;67;30;70050;0.044;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;44;68;20;41020;0.054;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;44;88;10;19130;0.057;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;44;999;150;306360;0.048;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;52;44;40;84840;0.048;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;75;16;;17190;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;75;17;20;32150;0.05;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;75;23;;4690;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;75;40;;20550;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;76;12;;13130;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;76;31;30;90580;0.036;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;76;46;;7330;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;76;48;;3460;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;76;66;;24110;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;76;82;;13430;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;76;999;120;326330;0.038;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;84;1;10;33420;0.036;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;84;26;;27320;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;84;63;30;37590;0.069;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;84;7;;15650;;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;84;999;160;457540;0.036;2,3;de 20 à 24 ans;tous sexes;51.0
